rowid,kepid,tce_planet_num,tce_period,tce_time0bk,tce_duration,av_training_set,campaign
15540,227340574,1,26.47825225,2846.515832,1.102757494, J,11
15541,227362577,1,0.245109464,2825.17055,0.281766166, J,11
15542,227378709,1,35.33059041,2855.301773,2.013663128, J,11
15543,227401380,1,25.50972135,2850.309591,4.943773213, J,11
15544,227406522,1,0.245152459,2825.173087,0.141207816, J,11
15545,227441033,1,0.245109469,2825.179619,0.141183054, J,11
15546,227447356,1,0.146486968,2824.979279,0.168752987, J,11
15547,227449454,1,0.245238148,2825.140682,0.321496489, J,11
15548,227457116,1,0.506163783,2825.116366,3.025996796, E,11
15549,227460721,1,0.117189777,2824.994845,0.274550439, J,11
15550,227471762,1,0.122561775,2825.054143,0.211786747, J,11
15551,227506998,1,5.049888122,2828.540404,6.478358889, J,11
15552,227531472,1,12.47314845,2826.531103,1.976039, C,11
15553,227560005,1,12.40760722,2835.537685,4.9139453, C,11
15554,227578683,1,0.265668631,2825.074912,0.153025131, J,11
15555,227591682,1,0.688547434,2825.060831,1.2689505, C,11
15556,227606751,1,0.118580208,2825.062356,0.270532993, J,11
15557,227628404,1,0.156653138,2824.951081,0.250007482, J,11
15558,227646613,1,35.26473474,2855.319376,1.352547641, J,11
15559,227692014,1,22.0924769,2846.709064,1.333617378, J,11
15560,227700497,1,22.05784285,2846.76075,1.529653902, J,11
15561,227717577,1,25.49287203,2850.321681,6.615093301, J,11
15562,227751680,1,24.27738475,2831.059665,1.71670146, J,11
15563,227795453,1,36.08301961,2856.573237,12.73328068, J,11
15564,227911294,1,0.133032115,2825.033115,0.25, J,11
15565,227918616,1,0.118156709,2824.989267,0.25, J,11
15566,227919043,1,25.50959887,2850.317302,6.659219951, J,11
15567,227934122,1,2.593565487,2827.304973,4.924086411, J,11
15568,229421141,1,31.54452058,2846.579634,2.782565763, J,11
15569,229426032,1,2.18083536,2825.639453,3.0197536, C,11
15570,229426546,1,0.102173269,2824.999462,0.058851803, J,11
15571,229429537,1,9.799842439,2828.14557,1.278815539, J,11
15572,229432919,1,22.28390755,2833.045622,1.45365282, J,11
15573,229435062,1,20.33678643,2834.901455,5.385691156, J,11
15574,229438106,1,0.245152473,2825.174131,0.141207825, J,11
15575,229438239,1,26.47845657,2828.850709,1.617897177, J,11
15576,229439819,1,0.245238319,2825.192197,0.141257272, J,11
15577,229445529,1,23.84360783,2831.485198,0.934069484, J,11
15578,229448162,1,25.70656036,2850.111212,8.438065759, J,11
15579,229449884,1,28.49471755,2849.426043,9.650744267, E,11
15580,229452854,1,25.48884202,2850.318504,5.446383811, J,11
15581,229456467,1,1.251281045,2825.273387,1.5148233, E,11
15582,229458010,1,25.76275509,2850.086459,5.361718948, J,11
15583,229459980,1,0.245152022,2825.16541,0.25, J,11
15584,229461455,1,0.469873396,2825.412681,0.927127307, J,11
15585,229470806,1,0.143000916,2825.073799,0.082368527, J,11
15586,229471073,1,0.122561775,2825.053582,0.211786747, J,11
15587,229471204,1,15.41755608,2838.620434,6.5397517, E,11
15588,229471408,1,0.245150818,2825.165904,0.25, J,11
15589,229473743,1,0.245109589,2825.16837,0.250244179, J,11
15590,230193219,1,0.265573442,2825.194849,0.152970303, J,11
15591,230194354,1,0.976936243,2825.900081,5.808796034, E,11
15592,230194820,1,22.31954088,2831.29488,1.341969981, J,11
15593,230197032,1,28.30106849,2849.577963,8.62189672, J,11
15594,230206301,1,24.7487139,2847.268281,1.696851915, J,11
15595,230207448,1,22.56738358,2830.75411,2.11789589, J,11
15596,230209032,1,23.31450202,2847.015417,1.908188156, J,11
15597,230211059,1,11.3311564,2826.278057,2.819315773, E,11
15598,230214048,1,0.24506661,2824.953007,0.25, J,11
15599,230222965,1,0.29025274,2825.224453,0.25, J,11
15600,230225451,1,26.45655326,2828.867651,0.347499777, J,11
15601,230225776,1,6.487324192,2831.280364,1.631972639, J,11
15602,230492922,1,8.561925754,2825.965284,15.92381136, E,11
15603,230494388,1,0.183825791,2824.955063,0.105883656, J,11
15604,230501491,1,35.88791189,2826.155961,2.79207509, J,11
15605,230503616,1,0.245152697,2825.172643,0.141207953, J,11
15606,230507291,1,0.107996821,2824.950737,0.062206169, J,11
15607,230512299,1,25.40542855,2846.746195,4.023968096, J,11
15608,230517842,1,9.6373782,2829.602212,1.0640382, C,11
15609,230517965,1,9.637425408,2829.601792,1.0457941, C,11
15610,230520655,1,0.117479019,2825.035324,0.067667915, J,11
15611,230524787,1,25.53114103,2850.299332,6.941139639, J,11
15612,230525971,1,27.28870838,2848.151685,82.80458105, J,11
15613,230526747,1,25.51008773,2850.311395,7.34863701, J,11
15614,230528618,1,12.47041703,2837.102108,1.721766535, J,11
15615,230529410,1,25.48910253,2850.317294,5.662416993, J,11
15616,230534568,1,2.217948455,2825.720098,8.368237128, E,11
15617,230539987,1,25.38412552,2849.537523,11.27978187, J,11
15618,230543485,1,0.164663731,2825.107478,0.295983063, J,11
15619,230573236,1,0.102173269,2824.950561,0.058851803, J,11
15620,230575695,1,1.615783836,2826.01126,3.605192445, E,11
15621,230576204,1,25.51014087,2849.696343,3.002194112, J,11
15622,230577125,1,0.245238543,2825.172654,0.141257401, J,11
15623,230579574,1,1.392661346,2825.054901,5.633393228, E,11
15624,230584467,1,0.148690783,2824.998515,0.250084213, J,11
15625,230585826,1,24.93113673,2825.932599,1.945362889, J,11
15626,230592953,1,0.115615865,2824.971837,0.25, J,11
15627,230597361,1,0.109199544,2825.051382,0.25, J,11
15628,230607978,1,0.700942509,2825.141431,0.73549276, C,11
15629,230612596,1,0.115789399,2824.969333,0.066694694, J,11
15630,230614967,1,0.117479019,2825.035267,0.067667915, J,11
15631,230618603,1,1.67640072,2826.33571,6.099035197, E,11
15632,230626494,1,0.122646995,2824.992399,0.070644669, J,11
15633,230627611,1,0.245152697,2825.172595,0.141207953, J,11
15634,230630845,1,0.245150329,2825.167243,0.25, J,11
15635,230631967,1,0.10129674,2824.955445,0.25, J,11
15636,230634044,1,2.617577299,2827.414332,9.33362205, J,11
15637,230634563,1,0.10215991,2825.032305,0.058844108, J,11
15638,230635278,1,13.04568683,2825.683008,0.952567468, J,11
15639,230646941,1,2.535064796,2825.384998,8.903850134, E,11
15640,230649531,1,0.245238513,2825.192431,0.141257383, J,11
15641,230652057,1,0.106049757,2824.959243,0.25, J,11
15642,230653899,1,0.147790634,2825.053551,0.25, J,11
15643,230695314,1,1.7150624,2825.223069,5.943812881, E,11
15644,230696484,1,25.53036721,2850.287789,5.255787668, J,11
15645,230713472,1,35.88810897,2826.149621,2.080927296, J,11
15646,230716180,1,0.102173269,2824.950518,0.058851803, J,11
15647,230720990,1,31.68234064,2853.348747,0.912755198, J,11
15648,230727205,1,0.160885379,2825.013956,0.707038384, J,11
15649,230731829,1,5.201748501,2828.864443,3.2032626, E,11
15650,230735876,1,29.64503729,2833.701444,6.664012065, J,11
15651,230738780,1,9.128260471,2829.2906,15.52090283, E,11
15652,230740586,1,0.188342444,2825.069339,0.761375794, J,11
15653,230746427,1,29.38609212,2846.5312,1.735779278, J,11
15654,230748783,1,10.78145147,2826.201778,0.25, J,11
15655,230750691,1,18.146901,2834.251646,10.63916068, J,11
15656,230751782,1,0.132728659,2825.044071,0.25, J,11
15657,230753303,1,28.42208429,2833.770023,1.849185414, J,11
15658,230754706,1,0.117479004,2825.035406,0.067667906, J,11
15659,230764706,1,6.038833174,2827.722235,13.84013031, J,11
15660,230771160,1,32.39360686,2826.115922,1.964114317, J,11
15661,230771822,1,29.06312698,2830.918342,7.368035382, J,11
15662,230773496,1,0.245238498,2825.153045,0.141257375, J,11
15663,230776915,1,25.48951238,2850.284461,4.096301446, J,11
15664,230778501,1,17.98588721,2829.434008,3.3324471, C,11
15665,230778506,1,29.06213501,2846.137162,1.0036338, J,11
15666,230779342,1,31.8272592,2843.945395,4.218958593, J,11
15667,230779691,1,17.03694061,2831.122125,0.639892228, J,11
15668,230787739,1,19.74160172,2827.793221,3.940019663, J,11
15669,230790056,1,0.122612894,2825.050159,0.141250053, J,11
15670,230790832,1,0.12256179,2824.992422,0.211786773, J,11
15671,230796700,1,0.122544765,2825.060999,0.070585785, J,11
15672,230798783,1,4.175156777,2825.052874,11.38616432, E,11
15673,230801095,1,22.65679732,2847.353145,8.835253971, J,11
15674,230811815,1,0.117479004,2825.035273,0.067667906, J,11
15675,230813687,1,0.245238483,2824.991268,0.141257366, J,11
15676,230814555,1,13.6335786,2838.152373,5.38232193, E,11
15677,230819479,1,9.083177169,2830.656859,5.560844848, J,11
15678,230826613,1,0.121832049,2825.060623,0.25, J,11
15679,230827283,1,26.79010118,2844.256455,2.379299408, J,11
15680,230827829,1,0.265907618,2824.982093,0.615724973, J,11
15681,230835780,1,0.147398043,2825.055997,0.29968907, J,11
15682,230837894,1,0.265668958,2825.11159,0.15302532, J,11
15683,230846765,1,0.224773273,2824.992301,0.129469405, J,11
15684,230846804,1,0.117478997,2825.035354,0.067667902, J,11
15685,230856727,1,0.653879053,2825.466596,0.25, J,11
15686,230864568,1,0.102173269,2824.950528,0.058851803, J,11
15687,230878184,1,0.137916446,2825.017181,0.079439873, J,11
15688,230884279,1,25.53118183,2850.29385,7.868810762, J,11
15689,230885352,1,0.163432941,2825.009916,0.094137374, J,11
15690,230889563,1,27.96642687,2840.835944,0.430200824, J,11
15691,230890359,1,1.285146768,2825.697417,6.309613019, J,11
15692,230892588,1,0.735657037,2825.179357,0.284206621, J,11
15693,230893234,1,0.551714744,2825.076321,0.307722197, J,11
15694,230898431,1,33.78874398,2857.216188,8.682353616, J,11
15695,230930833,1,2.947532725,2827.035076,4.1581225, E,11
15696,230931765,1,22.72864444,2847.324557,3.516399882, J,11
15697,230945128,1,0.12256179,2825.053676,0.211786773, J,11
15698,230951232,1,2.006256805,2826.028175,4.456583417, E,11
15699,230966720,1,35.14031136,2857.900636,2.218545659, J,11
15700,230976320,1,25.48952109,2850.315783,5.607910689, J,11
15701,230982901,1,0.978543342,2825.680895,3.585818058, J,11
15702,230985027,1,0.122612894,2825.050063,0.141250053, J,11
15703,230990310,1,25.53141367,2850.300627,7.534316689, J,11
15704,230996706,1,0.286047697,2824.993236,0.164763474, J,11
15705,230998682,1,25.53113657,2850.311085,5.733717084, J,11
15706,231009107,1,0.669678423,2825.145045,2.613262505, E,11
15707,231022271,1,24.1730474,2831.13153,0.850744437, J,11
15708,231022389,1,13.81294971,2836.164626,1.801476502, J,11
15709,231035920,1,1.353665002,2825.23532,6.225638874, J,11
15710,231037173,1,0.11161441,2824.99676,0.25, J,11
15711,231037336,1,0.143042788,2824.989745,0.164785292, J,11
15712,231054615,1,35.3309951,2855.296119,2.045371959, J,11
15713,231062475,1,0.102119841,2824.958824,0.058821028, J,11
15714,231062575,1,35.33119511,2855.322672,0.755194967, J,11
15715,231077653,1,19.83358156,2835.508247,1.006977646, J,11
15716,231081322,1,0.135123363,2824.996409,0.336846638, J,11
15717,231081534,1,0.135121294,2824.996852,0.322349173, J,11
15718,231097282,1,0.102186628,2824.987309,0.176578493, J,11
15719,231107517,1,2.38412981,2825.507391,3.978539237, E,11
15720,231112513,1,33.03592867,2832.439531,8.281881988, J,11
15721,231116932,1,27.47381217,2849.738101,1.844303535, J,11
15722,231117555,1,0.122561797,2824.990067,0.070595595, J,11
15723,231117984,1,1.958687297,2825.302433,7.954005267, J,11
15724,231118991,1,0.10402568,2825.009241,0.25, J,11
15725,231139691,1,35.33109243,2855.299636,2.174689529, J,11
15726,231149876,1,0.490266305,2825.188689,0.397197011, J,11
15727,231155049,1,7.797283719,2825.80049,2.2128182, E,11
15728,231156634,1,1.332230417,2825.487451,5.306782848, E,11
15729,231159487,1,0.147637797,2825.062888,0.54870969, J,11
15730,231167061,1,0.102240033,2825.021987,0.25, J,11
15731,231182958,1,0.143000975,2825.03118,0.082368562, J,11
15732,231186527,1,27.47378064,2849.731649,1.870358619, J,11
15733,231218015,1,1.296124872,2825.954377,4.566535, E,11
15734,231219488,1,10.28904994,2826.175098,0.626543145, J,11
15735,231229589,1,33.34020072,2838.804654,6.510239632, J,11
15736,231229765,1,3.95863453,2828.395801,6.46991127, E,11
15737,231232040,1,0.102173269,2824.950614,0.058851803, J,11
15738,231232440,1,1.348381777,2825.471148,5.730220631, E,11
15739,231232845,1,25.21852896,2842.198294,12.1032657, J,11
15740,231237510,1,0.122561805,2825.053746,0.211786799, J,11
15741,231237911,1,25.07424197,2846.689766,2.009690346, J,11
15742,231246445,1,35.69089346,2855.236788,1.642231451, J,11
15743,231250337,1,0.129395664,2824.956142,0.074531902, J,11
15744,231258096,1,25.6362342,2850.138269,4.287816559, J,11
15745,231261561,1,0.615745251,2825.296968,2.1085024, C,11
15746,231271416,1,0.173689976,2825.020899,0.100045426, J,11
15747,231273018,1,0.616091862,2825.270136,2.679812142, E,11
15748,231274152,1,27.40486048,2849.554808,11.53311257, J,11
15749,231275397,1,2.649093419,2825.103678,3.9077922, C,11
15750,231282783,1,25.53115942,2850.305104,5.569953585, J,11
15751,231285847,1,0.105699435,2825.05489,0.25, J,11
15752,231290282,1,7.412876486,2830.951376,9.091735073, E,11
15753,231291904,1,0.10215991,2825.032339,0.058844108, J,11
15754,231293412,1,25.99911591,2849.824533,4.687557652, J,11
15755,231294432,1,31.54210314,2849.425867,17.34788699, J,11
15756,231301187,1,25.53107833,2850.250557,3.880473818, J,11
15757,231301799,1,3.18813322,2824.955623,4.9489541, C,11
15758,231304506,1,20.68267145,2828.851571,1.56378308, J,11
15759,231312005,1,23.33086136,2829.17197,7.271898, R,11
15760,231351680,1,0.326996952,2825.090085,0.188350245, J,11
15761,231367038,1,0.5107123,2825.16781,0.392306267, J,11
15762,231370087,1,21.13362323,2825.027785,3.068136994, J,11
15763,231370445,1,0.847069573,2824.970262,3.439767869, J,11
15764,231372520,1,7.436723072,2829.112227,0.797197395, J,11
15765,231372842,1,0.122578837,2825.052917,0.07060541, J,11
15766,231374934,1,0.347403854,2825.279568,0.20010462, J,11
15767,231379129,1,23.9015055,2848.160562,6.327974661, J,11
15768,231384350,1,14.21852645,2826.168173,0.25, J,11
15769,231394653,1,0.703503337,2825.650776,3.019037906, E,11
15770,231397284,1,0.102186628,2824.966906,0.176578493, J,11
15771,231409748,1,0.469374684,2825.138492,2.580608061, E,11
15772,231422890,1,1.252374123,2826.182215,3.0398637, E,11
15773,231425273,1,0.245281488,2825.174393,0.141282137, J,11
15774,231425810,1,3.612925386,2827.443427,10.02910583, E,11
15775,231433991,1,0.122578837,2825.012182,0.07060541, J,11
15776,231436249,1,0.159312327,2825.062994,0.718309332, J,11
15777,231437838,1,0.3065328,2825.173378,0.176562893, J,11
15778,231441745,1,0.931152664,2825.385349,0.79298237, C,11
15779,231443050,1,0.100116852,2825.030665,0.25, J,11
15780,231449543,1,0.102226727,2824.954764,0.058882595, J,11
15781,231460239,1,0.245152384,2825.172771,0.141207773, J,11
15782,231461068,1,0.245152384,2825.172785,0.141207773, J,11
15783,231471810,1,0.174369382,2825.007707,0.326802072, J,11
15784,231478973,1,9.977855547,2831.135374,1.261596907, J,11
15785,231482438,1,0.24523823,2825.172856,0.14125722, J,11
15786,231494595,1,0.245281175,2825.174548,0.141281957, J,11
15787,231506065,1,0.245152459,2825.172767,0.141207816, J,11
15788,231524268,1,0.192478646,2824.999402,0.722316906, J,11
15789,231526829,1,0.245066825,2825.178421,0.25, J,11
15790,231537343,1,21.33189805,2826.150691,1.079468542, J,11
15791,231547315,1,25.53115271,2850.282508,6.242072006, J,11
15792,231573069,1,0.129157936,2825.004307,0.3288491, J,11
15793,231580827,1,1.820074277,2826.33873,8.236022994, J,11
15794,231585366,1,21.58032256,2826.167048,0.318477709, J,11
15795,231598952,1,0.245109422,2825.172184,0.25, J,11
15796,231600962,1,2.631739299,2824.991538,10.50243038, J,11
15797,231618789,1,20.03031486,2835.946781,5.1857473, E,11
15798,231635524,1,5.881858442,2828.889843,3.733924, C,11
15799,231654406,1,28.93731617,2825.174768,1.214223567, J,11
15800,231668127,1,3.635148699,2825.432475,6.252696446, J,11
15801,231674968,1,31.29470019,2840.403542,14.02088886, J,11
15802,231735987,1,2.116857577,2826.44739,6.14377464, J,11
15803,231787169,1,2.440200403,2827.113862,2.254854723, J,11
15804,231792691,1,27.94255274,2850.133997,4.220892008, J,11
15805,231795966,1,0.170530086,2825.065519,0.261877709, J,11
15806,231800606,1,0.102173269,2824.950589,0.058851803, J,11
15807,231809740,1,0.245151567,2825.166843,0.25, J,11
15808,231810620,1,0.245281276,2825.172313,0.254247224, J,11
15809,231812289,1,0.111161489,2824.98156,0.25, J,11
15810,231820573,1,0.75995037,2825.581324,2.3782715, E,11
15811,231828007,1,0.300320919,2825.178956,1.577570221, J,11
15812,231835384,1,0.122612879,2825.050156,0.141250036, J,11
15813,231836488,1,0.112021311,2825.054085,0.33666371, J,11
15814,231846209,1,14.71178037,2832.025472,1.002837783, J,11
15815,231846485,1,1.502722721,2826.099131,7.833902073, J,11
15816,231848416,1,25.95577546,2838.71808,0.25, J,11
15817,231848461,1,25.95577844,2838.71802,0.250886036, J,11
15818,231853585,1,0.73565517,2825.17937,0.25, J,11
15819,231856344,1,0.12193378,2824.987655,0.25, J,11
15820,231856972,1,16.35855598,2827.766829,8.989341124, E,11
15821,231859994,1,0.10898092,2824.991395,0.25, J,11
15822,231860141,1,25.57288977,2850.259145,6.834731834, J,11
15823,231868104,1,3.145230457,2826.179032,8.154117102, E,11
15824,231870458,1,25.97998902,2849.843501,7.039801207, J,11
15825,231870856,1,1.747751439,2826.222772,5.8337094, E,11
15826,231871828,1,25.57290635,2850.262816,6.629259038, J,11
15827,231872626,1,0.127996154,2824.98078,0.366791694, J,11
15828,231877392,1,25.76359801,2850.088063,5.55768209, J,11
15829,231898913,1,0.171842887,2825.062063,0.67832755, J,11
15830,231899230,1,3.29930663,2827.894893,4.2595038, E,11
15831,231904474,1,0.120201045,2825.052742,0.25, J,11
15832,231905144,1,26.47858151,2828.859122,1.251061001, J,11
15833,231907935,1,2.433052453,2825.971952,12.82407651, J,11
15834,231915743,1,31.0729131,2826.071863,12.71616368, J,11
15835,231919304,1,21.57911618,2826.165721,2.64594226, J,11
15836,231919755,1,0.106302823,2825.052348,0.25, J,11
15837,231920113,1,0.367696106,2825.070782,0.211792957, J,11
15838,231925619,1,0.735655106,2825.179589,0.25, J,11
15839,231942501,1,0.245152503,2825.174177,0.141207842, J,11
